,CosineDist,Freq,Labels,Sizes,Xcoords,Ycoords
0,0.0,5111,#inaugurationday,8.539,-141.072,46.123
1,0.268,3374,lineup,8.124,-73.597,-55.863
2,0.32,4401,donovan,8.39,-26.06,-46.119
3,0.323,7718,ceremony,8.951,-31.476,60.738
4,0.343,4607,invocation,8.435,15.365,154.403
5,0.351,14899,@ladygaga,9.609,-89.289,-8.08
6,0.372,7,@wbznewsradio,1.946,5.623,-86.94
7,0.378,3430,#bidenharris,8.14,150.102,-38.724
8,0.399,4510,andrea,8.414,52.129,-1.822
9,0.404,4637,poetry,8.442,11.699,37.786
10,0.408,10980,@jlo,9.304,-88.514,42.487
11,0.416,4860,pledge,8.489,-26.846,121.815
12,0.421,85,santanist,4.443,-105.514,-100.543
13,0.424,3892,allegiance,8.267,119.371,15.669
14,0.428,69,#bumpup,4.234,-40.387,10.328
15,0.433,7493,musical,8.922,109.097,-91.271
16,0.434,29993,@kamalaharris,10.309,56.615,-113.817
17,0.436,53009,anthem,10.878,4.833,-11.803
18,0.442,5029,hall,8.523,4.825,-150.094
19,0.448,8,#bqqm,2.079,66.504,42.854
20,0.451,168,@wusa,5.124,-69.797,92.873
21,0.455,6869,reading,8.835,-139.979,-274.564
22,0.461,5,#mvpprops,1.609,-139.371,-34.67
23,0.472,106933,national,11.58,23.389,88.1
24,0.476,11,#famosos,2.398,91.343,-34.741
25,0.487,4946,amanda,8.506,-42.905,-110.517
26,0.487,15342,jennifer,9.638,70.927,134.582
27,0.49,1333,#bideninauguration,7.195,145.104,68.92
28,0.491,15147,lopez,9.626,-113.888,119.18
29,0.492,5,@eugh,1.609,89.626,85.58
30,0.492,34643,gaga,10.453,42.362,-53.818
