,freq,conf_low,conf_area
0,4.23410650459726,4.23410650459726,0.0
1,4.2626798770413155,4.2626798770413155,0.0
2,4.31748811353631,4.31748811353631,0.0
3,4.330733340286331,4.330733340286331,0.0
4,4.418840607796598,4.418840607796598,0.0
5,4.31748811353631,4.31748811353631,0.0
6,4.189654742026425,4.189654742026425,0.0
7,4.762173934797756,4.762173934797756,0.0
8,4.605170185988092,4.605170185988092,0.0
9,4.31748811353631,4.31748811353631,0.0
10,4.553876891600541,4.553876891600541,0.0
11,4.356708826689592,4.356708826689592,0.0
12,4.204692619390966,4.204692619390966,0.0
13,4.143134726391533,4.143134726391533,0.0
14,4.2626798770413155,4.2626798770413155,0.0
15,4.248495242049359,4.248495242049359,0.0
16,3.970291913552122,3.970291913552122,0.0
17,4.700480365792417,4.700480365792417,0.0
18,4.060443010546419,4.060443010546419,0.0
19,3.970291913552122,3.970291913552122,0.0
20,3.9512437185814275,3.9512437185814275,0.0
21,4.204692619390966,4.204692619390966,0.0
22,3.8918202981106265,3.8918202981106265,0.0
23,4.700480365792417,4.700480365792417,0.0
24,4.30406509320417,4.30406509320417,0.0
25,3.970291913552122,3.970291913552122,0.0
26,3.871201010907891,3.871201010907891,0.0
27,3.912023005428146,3.912023005428146,0.0
28,3.258096538021482,3.258096538021482,0.0
29,3.4011973816621555,3.4011973816621555,0.0
30,3.7612001156935624,3.7612001156935624,0.0
31,4.007333185232471,4.007333185232471,0.0
32,3.258096538021482,3.258096538021482,0.0
33,3.4965075614664802,3.4965075614664802,0.0
34,4.584967478670572,4.584967478670572,0.0
35,4.079418800853032,2.7594162217095803,2.640005158286904
36,4.051632992456792,2.686857016860995,2.7295519511915938
37,4.023847184060552,2.615720727316857,2.8162529134873893
38,3.9960613756643117,2.5458797412475587,2.900363268833506
39,3.968275567268072,2.47722445230999,2.9821022299161637
40,3.940489758871832,2.409659891761893,3.0616597342198775
41,3.912703950475592,2.3431031296762637,3.1392016415986568
42,3.884918142079352,2.277481240900329,3.2148738023580465
43,3.8571323336831123,2.212729692633751,3.2888052820987226
44,3.8293465252868724,2.148791051490126,3.3611109475934926
45,3.8015607168906325,2.0856139359191768,3.431893561942911
46,3.7737749084943926,2.0231521593721284,3.5012454982445282
47,3.7459891000981527,1.9613640234048748,3.5692501533865553
48,3.7182032917019128,1.9002117298456478,3.6359831237125304
49,3.690417483305673,1.8396608883968029,3.7015131898177405
