,CosineDist,Freq,Labels,Sizes,Xcoords,Ycoords
0,0.0,2993,#uscapitol,8.004,-29.404,89.559
1,0.306,2642,#capitolriots,7.879,-135.344,-11.562
2,0.306,14,#notthecost,2.639,-27.532,-50.603
3,0.348,4304,#capitol,8.367,149.873,-14.415
4,0.359,229,#riots,5.434,79.747,127.118
5,0.371,9,#teamjoe,2.197,-36.531,-6.112
6,0.38,752,@mrandyngo,6.623,-130.809,50.752
7,0.385,1427,#nationalguard,7.263,70.092,73.286
8,0.385,756,@prisonplanet,6.628,10.294,8.644
9,0.39,49,#uscongress,3.892,60.683,-21.018
10,0.399,5140,#washingtondc,8.545,127.235,63.912
11,0.423,576,#democracy,6.356,-78.597,-41.266
12,0.431,1283,#capitolhill,7.157,-27.612,39.301
13,0.434,1540,@rsbnetwork,7.34,101.704,13.667
14,0.453,10,#uscapitolbreach,2.303,42.306,-133.737
15,0.456,5,#reconnaissancetour,1.609,22.165,116.915
16,0.459,13,vistor,2.565,53.054,27.245
17,0.461,6,#jamaicaqueensnyc,1.792,-52.596,-91.107
18,0.463,145,reivindicaci,4.977,-123.42,-71.013
19,0.467,755,#trumpinsurrection,6.627,100.451,-106.411
20,0.47,9,#postjan,2.197,53.08,-73.911
21,0.47,5,#whaysapp,1.609,104.901,-49.451
22,0.47,2747,#capitolbuilding,7.918,17.044,62.718
23,0.47,506,areas,6.227,-91.614,-125.899
24,0.472,214,#metaldetectors,5.366,-21.602,-142.909
25,0.473,27,#capital,3.296,-31.558,144.358
26,0.481,50,#howsothen,3.912,-73.956,58.346
27,0.482,219,#magaterrorist,5.389,4.022,-91.322
28,0.483,493,#magaterrorists,6.201,16.322,-37.744
29,0.484,219,deducted,5.389,-91.298,110.164
30,0.486,15,#ghana,2.708,-83.538,9.66
