,freq,conf_low,conf_area
150,0.0,0.0,0.0
151,1.0986122886681098,1.0986122886681098,0.0
152,0.0,0.0,0.0
153,2.0794415416798357,2.0794415416798357,0.0
154,1.6094379124341003,1.6094379124341003,0.0
155,0.6931471805599453,0.6931471805599453,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,1.3862943611198906,1.3862943611198906,0.0
159,1.9459101490553132,1.9459101490553132,0.0
160,1.0986122886681098,1.0986122886681098,0.0
161,0.0,0.0,0.0
162,2.302585092994046,2.302585092994046,0.0
163,0.0,0.0,0.0
164,2.1972245773362196,2.1972245773362196,0.0
165,0.0,0.0,0.0
166,2.0794415416798357,2.0794415416798357,0.0
167,2.772588722239781,2.772588722239781,0.0
168,3.367295829986474,3.367295829986474,0.0
169,3.1354942159291497,3.1354942159291497,0.0
170,2.833213344056216,2.833213344056216,0.0
171,2.0794415416798357,2.0794415416798357,0.0
172,1.0986122886681098,1.0986122886681098,0.0
173,1.0986122886681098,1.0986122886681098,0.0
174,1.791759469228055,1.791759469228055,0.0
175,1.791759469228055,1.791759469228055,0.0
176,1.3862943611198906,1.3862943611198906,0.0
177,0.6931471805599453,0.6931471805599453,0.0
178,1.0986122886681098,1.0986122886681098,0.0
179,1.3862943611198906,1.3862943611198906,0.0
180,1.0986122886681098,1.0986122886681098,0.0
181,1.9459101490553132,1.9459101490553132,0.0
182,1.791759469228055,1.791759469228055,0.0
183,2.3978952727983707,2.3978952727983707,0.0
184,1.791759469228055,1.791759469228055,0.0
185,2.4849066497880004,2.4849066497880004,0.0
186,1.6094379124341003,1.6094379124341003,0.0
187,1.3862943611198906,1.3862943611198906,0.0
188,0.6931471805599453,0.6931471805599453,0.0
189,3.258096538021482,3.258096538021482,0.0
190,3.332204510175204,3.332204510175204,0.0
191,2.4849066497880004,2.4849066497880004,0.0
192,2.1972245773362196,2.1972245773362196,0.0
193,1.9459101490553132,1.9459101490553132,0.0
194,2.302585092994046,2.302585092994046,0.0
195,1.791759469228055,1.791759469228055,0.0
196,1.3862943611198906,1.3862943611198906,0.0
197,2.302585092994046,2.302585092994046,0.0
198,3.5553480614894135,3.5553480614894135,0.0
199,4.127134385045092,4.127134385045092,0.0
200,3.6635616461296463,3.6635616461296463,0.0
201,3.7376696182833684,3.7376696182833684,0.0
202,3.1780538303479458,3.1780538303479458,0.0
203,3.58351893845611,3.58351893845611,0.0
204,2.70805020110221,2.70805020110221,0.0
205,1.9459101490553132,1.9459101490553132,0.0
206,2.772588722239781,2.772588722239781,0.0
207,3.713572066704308,3.713572066704308,0.0
208,3.4011973816621555,3.4011973816621555,0.0
209,4.276666119016055,4.276666119016055,0.0
210,4.04305126783455,4.04305126783455,0.0
211,3.828641396489095,3.828641396489095,0.0
212,3.6888794541139363,3.6888794541139363,0.0
213,3.9318256327243257,3.9318256327243257,0.0
214,3.9889840465642745,3.9889840465642745,0.0
215,4.61512051684126,4.61512051684126,0.0
216,4.882801922586371,4.882801922586371,0.0
217,4.812184355372417,4.812184355372417,0.0
218,4.727387818712341,4.727387818712341,0.0
219,4.59511985013459,4.59511985013459,0.0
220,5.135798437050262,5.135798437050262,0.0
221,4.634728988229636,4.634728988229636,0.0
222,4.553876891600541,4.553876891600541,0.0
223,4.477336814478207,4.477336814478207,0.0
224,4.624972813284271,4.624972813284271,0.0
225,4.51085950651685,4.51085950651685,0.0
226,5.82600010738045,5.82600010738045,0.0
227,5.641907070938114,5.641907070938114,0.0
228,5.634789603169249,5.634789603169249,0.0
229,5.41610040220442,5.41610040220442,0.0
230,5.170483995038151,5.170483995038151,0.0
231,5.713732805509369,5.713732805509369,0.0
232,5.318119993844216,5.318119993844216,0.0
233,4.882801922586371,4.882801922586371,0.0
234,5.298317366548036,5.298317366548036,0.0
235,4.61512051684126,4.61512051684126,0.0
236,4.110873864173311,4.110873864173311,0.0
237,4.04305126783455,4.04305126783455,0.0
238,3.912023005428146,3.912023005428146,0.0
239,3.9889840465642745,3.9889840465642745,0.0
240,3.8918202981106265,3.8918202981106265,0.0
241,3.1780538303479458,3.1780538303479458,0.0
242,3.258096538021482,3.258096538021482,0.0
243,3.9889840465642745,3.9889840465642745,0.0
244,4.59511985013459,4.59511985013459,0.0
245,4.290459441148391,4.290459441148391,0.0
246,4.442651256490317,4.442651256490317,0.0
247,4.23410650459726,4.23410650459726,0.0
248,4.499809670330265,4.499809670330265,0.0
249,4.844187086458591,4.844187086458591,0.0
250,4.204692619390966,4.204692619390966,0.0
251,4.204692619390966,4.204692619390966,0.0
252,4.060443010546419,4.060443010546419,0.0
253,5.0106352940962555,5.0106352940962555,0.0
254,5.749392985908253,5.749392985908253,0.0
255,6.248042874508429,6.248042874508429,0.0
256,5.43372200355424,5.43372200355424,0.0
257,5.117993812416755,5.117993812416755,0.0
258,5.313205979041787,5.313205979041787,0.0
259,5.82600010738045,5.82600010738045,0.0
260,5.8522024797744745,5.8522024797744745,0.0
261,5.075173815233827,5.075173815233827,0.0
262,5.272999558563747,5.272999558563747,0.0
263,4.7535901911063645,4.7535901911063645,0.0
264,4.77912349311153,4.77912349311153,0.0
265,4.61512051684126,4.61512051684126,0.0
266,4.418840607796598,4.418840607796598,0.0
267,4.430816798843313,4.430816798843313,0.0
268,5.0689042022202315,5.0689042022202315,0.0
269,5.6937321388027,5.6937321388027,0.0
270,5.236441962829949,5.236441962829949,0.0
271,5.998936561946683,5.998936561946683,0.0
272,6.0112671744041615,6.0112671744041615,0.0
273,5.910796644040527,5.910796644040527,0.0
274,5.860786223465865,5.860786223465865,0.0
275,4.927253685157205,4.927253685157205,0.0
276,5.342334251964811,5.342334251964811,0.0
277,6.212606095751519,6.212606095751519,0.0
278,6.304448802421981,6.304448802421981,0.0
279,5.799092654460526,5.799092654460526,0.0
280,5.5254529391317835,5.5254529391317835,0.0
281,5.209486152841421,5.209486152841421,0.0
282,4.969813299576001,4.969813299576001,0.0
283,4.820281565605037,4.820281565605037,0.0
284,5.003946305945459,5.003946305945459,0.0
285,5.351858133476067,5.351858133476067,0.0
286,5.659482215759621,5.659482215759621,0.0
287,6.030685260261263,6.030685260261263,0.0
288,6.008813185442595,6.008813185442595,0.0
289,6.148468295917647,6.148468295917647,0.0
290,5.998936561946683,5.998936561946683,0.0
291,6.049733455231958,6.049733455231958,0.0
292,6.244166900663736,6.244166900663736,0.0
