,freq,conf_low,conf_area
0,7.761319180947987,7.761319180947987,0.0
1,7.806696372521179,7.806696372521179,0.0
2,7.31455283232408,7.31455283232408,0.0
3,7.818027938530729,7.818027938530729,0.0
4,7.516433302915632,7.516433302915632,0.0
5,7.505492274737424,7.505492274737424,0.0
6,8.269500767180615,8.269500767180615,0.0
7,8.751474487140904,8.751474487140904,0.0
8,8.556029215201436,8.556029215201436,0.0
9,7.987864096085687,7.987864096085687,0.0
10,7.640123172695364,7.640123172695364,0.0
11,7.613818684808629,7.613818684808629,0.0
12,7.6586995582682995,7.6586995582682995,0.0
13,7.578656850594762,7.578656850594762,0.0
14,7.634820677745543,7.634820677745543,0.0
15,7.526717561352706,7.526717561352706,0.0
16,7.532088143541722,7.532088143541722,0.0
17,7.867871490396322,7.867871490396322,0.0
18,7.789040401657477,7.789040401657477,0.0
19,7.5740450053721995,7.5740450053721995,0.0
20,7.681560362559537,7.681560362559537,0.0
21,7.311886164077165,7.311886164077165,0.0
22,7.317876198626496,7.317876198626496,0.0
23,7.168579897264035,7.168579897264035,0.0
24,7.037905963447182,7.037905963447182,0.0
25,7.13966033596492,7.13966033596492,0.0
26,7.457609289715606,7.457609289715606,0.0
27,7.2078598714324755,7.2078598714324755,0.0
28,7.266827347520591,7.266827347520591,0.0
29,7.081708586105575,7.081708586105575,0.0
30,7.135687347028144,7.135687347028144,0.0
31,7.2485040723706105,7.2485040723706105,0.0
32,7.5766097669730375,7.5766097669730375,0.0
33,8.187855443695623,8.187855443695623,0.0
34,8.035602692918582,8.035602692918582,0.0
35,7.8160245727285504,6.971582493725768,1.688884158005565
36,7.969940780525555,6.962636406370921,2.014608748309268
37,8.03585620785268,7.015289387414545,2.0411336408762706
38,8.05776049637126,7.03184693046328,2.051827131815962
39,8.065208926707493,7.039216928037954,2.0519839973390788
40,8.066408014106285,7.0398183739323095,2.053179280347951
41,8.067324127842861,7.040399835546378,2.0538485845929664
42,8.066895587515763,7.0396675625781935,2.0544560498751387
43,8.067332868786544,7.039854668949773,2.054956399673542
44,8.066923803454847,7.039238740885562,2.0553701251385696
45,8.067286512119402,7.039429015370864,2.0557149934970766
46,8.066951188669801,7.038950721286279,2.0560009347670425
47,8.067255067201227,7.039135766334388,2.0562386017336785
48,8.066977549469016,7.038759565644624,2.056435967648784
49,8.067230335803263,7.038930376585013,2.0565999184365005
