,CosineDist,Freq,Labels,Sizes,Xcoords,Ycoords
0,0.0,5208,#inauguration,8.558,-26.062,125.222
1,0.342,5,@eugh,1.609,77.587,-184.26
2,0.357,5111,#inaugurationday,8.539,-20.693,-54.759
3,0.376,1427,#nationalguard,7.263,-68.868,-81.089
4,0.379,14820,#biden,9.604,103.406,15.465
5,0.381,648,#kamalaharris,6.474,29.462,22.96
6,0.401,37,#impreachment,3.611,-209.119,-21.696
7,0.407,813,advance,6.701,62.998,50.805
8,0.409,15,@blackiowanews,2.708,-44.632,-0.258
9,0.423,9,#teamjoe,2.197,7.849,64.042
10,0.429,17,radicale,2.833,-97.003,81.581
11,0.43,5,#jamesclyburn,1.609,-18.693,-108.015
12,0.431,5293,#joebiden,8.574,-0.583,-14.912
13,0.457,3025,ensure,8.015,131.865,-57.128
14,0.46,26339,presidential,10.179,-14.919,29.226
15,0.461,3430,#bidenharris,8.14,-73.517,-33.795
16,0.462,94,@alexhortontx,4.543,-109.846,1.571
17,0.463,1322,#politicalprisoners,7.187,27.357,-80.445
18,0.479,758,#ladygaga,6.631,62.506,-2.763
19,0.479,9,#indoguration,2.197,96.995,140.868
20,0.484,5140,#washingtondc,8.545,-72.263,37.399
21,0.485,8015,@cbsnews,8.989,96.889,79.172
22,0.486,29993,@kamalaharris,10.309,59.101,112.661
23,0.491,33,#nationalanthem,3.497,35.419,-38.302
24,0.491,15,pondent,2.708,-40.971,75.397
25,0.497,15,bellevue,2.708,80.133,-91.342
26,0.5,1336,#america,7.197,18.459,104.134
27,0.5,7,@melinda,1.946,142.8,64.086
28,0.503,175,anticipation,5.165,151.021,3.223
29,0.503,7,clearprestrump,1.946,86.05,-40.618
30,0.507,557,#whitehouse,6.323,34.702,-131.298
