,freq,conf_low,conf_area
0,4.406719247264253,4.406719247264253,0.0
1,6.035481432524756,6.035481432524756,0.0
2,4.465908118654584,4.465908118654584,0.0
3,4.927253685157205,4.927253685157205,0.0
4,4.51085950651685,4.51085950651685,0.0
5,4.204692619390966,4.204692619390966,0.0
6,4.442651256490317,4.442651256490317,0.0
7,4.890349128221754,4.890349128221754,0.0
8,4.672828834461906,4.672828834461906,0.0
9,4.248495242049359,4.248495242049359,0.0
10,4.969813299576001,4.969813299576001,0.0
11,4.2626798770413155,4.2626798770413155,0.0
12,5.187385805840755,5.187385805840755,0.0
13,4.060443010546419,4.060443010546419,0.0
14,4.74493212836325,4.74493212836325,0.0
15,4.23410650459726,4.23410650459726,0.0
16,6.192362489474872,6.192362489474872,0.0
17,5.429345628954441,5.429345628954441,0.0
18,4.890349128221754,4.890349128221754,0.0
19,4.61512051684126,4.61512051684126,0.0
20,4.68213122712422,4.68213122712422,0.0
21,4.9344739331306915,4.9344739331306915,0.0
22,4.836281906951478,4.836281906951478,0.0
23,4.709530201312334,4.709530201312334,0.0
24,4.61512051684126,4.61512051684126,0.0
25,4.418840607796598,4.418840607796598,0.0
26,4.382026634673881,4.382026634673881,0.0
27,4.394449154672439,4.394449154672439,0.0
28,4.110873864173311,4.110873864173311,0.0
29,5.327876168789581,5.327876168789581,0.0
30,5.099866427824199,5.099866427824199,0.0
31,4.844187086458591,4.844187086458591,0.0
32,5.087596335232384,5.087596335232384,0.0
33,4.127134385045092,4.127134385045092,0.0
34,4.23410650459726,4.23410650459726,0.0
35,4.676346270735466,3.511745867023685,2.329200807423561
36,4.664703508251442,3.4235651158605327,2.482276784781819
37,4.668793271923003,3.380503742194909,2.576579059456188
38,4.652008018345382,3.356883782210863,2.590248472269037
39,4.638304439005018,3.3396290813555183,2.597350715298999
40,4.620597887270657,3.321196548609648,2.598802677322018
41,4.60324807134255,3.3035311898805637,2.5994337629239728
42,4.584953091378865,3.2851602787900682,2.599585625177594
43,4.566624280076891,3.2668024367663393,2.599643686621103
44,4.5480607626424465,3.2482311170111378,2.599659291262618
45,4.529461312336554,3.229628849250454,2.599664926172201
46,4.51080071960828,3.2109674161769606,2.5996666068626393
47,4.4921241683568125,3.192290556037727,2.5996672246381713
48,4.473430880745158,3.173597160827221,2.5996674398358746
49,4.454731732639208,3.1548979671882256,2.5996675309019643
