,CosineDist,Freq,Labels,Sizes,Xcoords,Ycoords
0,0.0,71753,#trump,11.181,96.157,-91.785
1,0.277,5274,#donaldtrump,8.571,-64.521,71.186
2,0.284,14820,#biden,9.604,-190.593,28.889
3,0.304,26439,#impeachment,10.183,-36.655,125.043
4,0.309,4818,#usa,8.48,-138.124,-10.547
5,0.339,4274,#trumpimpeachment,8.36,-171.488,-69.343
6,0.372,52,#catpower,3.951,-4.127,70.473
7,0.373,15,drzap,2.708,-86.162,15.677
8,0.376,2625,#twitter,7.873,154.051,35.234
9,0.382,129725,donald,11.773,-100.34,-130.046
10,0.4,11,prosadili,2.398,25.382,121.825
11,0.415,5,@arunbajpairajan,1.609,1.135,-29.944
12,0.419,5,escoltan,1.609,-169.114,110.879
13,0.419,8,indoktrinirano,2.079,22.656,-83.775
14,0.421,6252,#maga,8.741,-26.028,-149.074
15,0.424,1336,#america,7.197,29.453,20.315
16,0.427,10,@shamstahirkhan,2.303,6.212,184.935
17,0.431,4304,#capitol,8.367,-28.943,20.998
18,0.435,5,@sonsmary,1.609,-55.742,-31.051
19,0.443,1685,#republicans,7.43,89.992,20.825
20,0.443,5,@tatecasey,1.609,-102.851,123.74
21,0.443,1111,#politics,7.013,-39.671,-86.664
22,0.443,11,bezohledn,2.398,-71.281,184.269
23,0.448,8,pelosijevo,2.079,47.166,-143.131
24,0.452,2004,#impeachtrump,7.603,-103.483,-64.326
25,0.455,4903,#covid,8.498,62.105,-33.814
26,0.461,15,#drzap,2.708,58.873,72.81
27,0.462,140,inconditionnels,4.942,81.825,155.078
28,0.462,5,@nzschofield,1.609,-126.552,59.098
29,0.462,194,#randomtrump,5.268,133.246,-34.705
30,0.471,98,masacrar,4.585,118.739,95.725
